HG00318	-90.0432 -126.131 -12.5565 -56.1434 -14.2681  3.83148  25.3767 -64.4307  45.8789 -5.90945 0.575154 -53.3237  4.51874  35.3117 -5.13644  1.14353   19.916 -16.3637  3.36615   6.0386
HG00319	-90.2573 -110.015  -5.7171  -53.637 -7.89521 -48.9709  23.1286 -57.2832  42.4845 -11.8874 -6.97889  12.4741  11.4686  3.80525  2.45754  6.78388 -3.11028 -22.0475  0.26317   2.5991
HG00320	-93.1381 -119.015 -13.7904 -49.3771 -8.50107  10.0456  5.29863 -53.0611  50.5364 -8.61666 -2.93452 -18.0223  23.1867 -8.72532 -4.05195  39.6168  27.7347 -8.48155  7.42955 -6.76178
HG00321	-96.0706  -120.18 -9.06481 -48.8896 -10.1676 -28.8537   6.2516 -50.3921  46.6402 -6.29079 -14.4262   35.659 -12.0132 -15.6524  7.28101  7.01879 -31.7196 -14.4361  1.12519  3.48706
HG00323	-85.9453 -121.918 -9.33311  -45.687  -3.8824 -40.0131   30.539 -59.0175  41.4865 -10.9752 -6.07871  22.6109  1.88717 -5.79131  6.76059   2.7103 -8.32128  9.05255 -21.9041 -9.10547
HG00324	-93.3797 -113.952 -12.4229 -55.2991 -11.8949 -15.7916  30.5133  -79.351  58.5658 -11.4397 -10.9973 0.565294   25.138  6.14381 -0.58216 -10.9205 -2.15868  16.4422  1.02442 -2.67654
HG00325	-99.2596  -110.21 -20.6823 -56.3807 -8.12441 -17.7523  19.0124 -70.9749  54.1159  -15.098 -7.46373  10.9181  38.2387 -12.9921  2.12045 -13.7245 -22.8966  12.3655  11.3289  11.8781
HG00326	-95.0346  -115.06 -14.6138  -52.176 -10.2792   18.125   16.351 -58.9965   73.657 -7.49174 -3.20593  26.2285 -21.3365  12.9377  14.6692 -10.9735 -23.5069    11.73  5.49555  4.25206
HG00327	 -94.6046  -120.442  -13.9635  -50.8494  -9.21071   15.2931   10.5731  -57.3493   60.4402  -6.10569  -9.81723   10.2907  -7.90291  -50.9152   2.55375  -5.05292  -34.1701 -0.971897  -22.9099  -23.6255
HG00328	  -93.3543   -123.945   -15.9578   -49.8348   -8.68239   -1.22073    11.8479   -46.6856    59.1188    -6.1073   -14.6361    32.3066   -3.26994   -5.72583   0.534376   -17.7872   -20.4753    -7.7086 -0.0831793    15.4115
HG00329	-92.9055 -120.263 -3.75919  -46.189 -11.8664 -19.4907  8.55568  -42.847  34.1319 -5.69826 -7.99153  22.3045  15.0527 -12.7911  1.61131  -24.576 -11.4508  3.06593 -10.7203 -3.94808
HG00330	-87.7291 -114.444 -10.0539  -57.083 -7.31802 -4.89511  12.0371 -49.8374  49.0616 -10.2364 -10.0866   15.575 0.653089  3.17448   5.4678  2.34887  23.9927 -5.12903 -10.5282  12.2961
HG00331	 -90.2918  -121.227  -11.5467    -50.65  -16.7374  -1.80051    13.702  -44.9917   47.6957  -11.6018  -11.3783    35.417   10.9466 -0.310624  -1.36048  -15.2376  -2.13633  -21.3108  -11.8514  -14.7153
HG00332	-89.3602  -114.97  0.32232 -54.1218  -7.7195 -53.7105  19.9243 -53.7571  25.1607 -7.66648 -7.73616 -11.4903 -2.17068 -7.20934 -1.05406  2.74642 -8.13132 -15.8875  1.41625  -9.8448
HG00334	-89.1968 -124.925 -17.8641 -56.4761 -4.37475  11.5208  12.2165 -46.1288   48.552 -8.94174  -7.5433 -5.19867 -13.8933 -38.1399 -10.4799  4.64536  2.68221 -18.6584  16.4329  7.26916
HG00335	-95.1569 -122.778 -18.5297 -54.9855 -8.18492  16.8913  13.9744 -46.2488  61.3226 -9.50802 -7.65797  8.51627 0.900857 -12.3197  8.18869  1.45144 -16.3167  16.0635 -12.3917  7.41337
HG00336	-90.3567 -119.574 -3.44516 -48.9924 -4.77691 -50.6585  35.5407 -54.0679  29.1769 -13.4204 -4.16148 -1.57709   21.827 -8.49042  5.24357  9.68972 -16.0256   21.547  8.65524  21.7197
HG00337	-88.7527 -132.268 -8.18202 -62.6808 -11.3287 -43.4677  22.6759 -56.6898  11.9724 -0.76542 -6.69568 -78.2534 -5.44115   1.4411 -6.17943 -35.6107 -10.4372 -17.3946  22.2431 -6.73164
HG00338	 -87.9862  -120.545  -8.81896  -56.0897  -7.59806  -25.7819   18.2188  -59.5894   48.5781  -13.8169  -9.02032   5.17556   36.7499  -8.35117   2.45794  -7.04082 -0.849952   15.3743  -8.60277  0.785941
HG00339	 -91.7159   -114.65  -7.68718  -52.8838  -8.43952  -11.8664   9.31368  -54.8123   46.2162  -11.9356  -6.29863   21.7151   13.4707  -19.8608 -0.697418  -16.7476   2.36178   27.4851  -12.4712   12.4113
HG00341	  -89.4168   -115.876   -10.4598   -43.2404   -1.66955    26.0196    11.7975   -31.6232    37.2628   -4.55909    7.69141    12.6284   -11.3241    18.2755    4.18602    7.91824      22.45     21.139 -0.0549195    16.2065
HG00342	-92.6351 -111.793 -4.21126 -54.9077 -9.89794  11.8381  15.1736 -64.2733  66.8854 -10.5664 -5.43544  5.01304 -1.43084 -12.4377 -4.18478  20.6167  6.26026 -11.2984 -14.8168  7.15795
HG00343	 -88.5987  -118.059  -15.4805  -54.5726  -10.5718  -29.4103   28.3061  -59.1984   43.1145  -11.2596  -8.74495  -22.3524   24.7848  -11.1123  -3.14038  -15.0604  -14.0166 -0.644484   3.75441   7.67769
HG00344	 -92.961 -125.742 -1.23974 -61.7701 -10.5776 -67.4996  18.0574 -46.5421 -2.86574  2.10343 -8.45845 -42.5288 -45.2294  7.19297 -4.20575 -3.71521 -1.90513 -6.28415  11.0889  7.63261
HG00345	 -89.1858  -118.177  -9.38123  -56.4849  -12.8085  -16.5244    17.672  -58.8812    39.124  -12.4904  -4.86446  -6.87352   29.2215  -20.6438 -0.862958  0.351377   2.42143   4.83096  -14.1601   9.82186
HG00346	 -90.5339  -120.111   -16.558  -48.2896  -13.9308  -45.1295   11.7409   -54.666   31.9677  -5.38066  -2.38077  -2.44163   22.2813 -0.455064   2.07596   21.0278  -10.6125   1.60213  -12.4444   2.91334
HG00349	-94.1044 -118.588 -4.67132 -51.8599 -10.8376 -13.5296  19.2383 -62.4224  53.4119 -9.15502 -8.90806  18.6402  3.59413 -45.8719 0.448003 -14.7449  7.81559  24.4629 -5.25959  22.3309
HG00350	-88.1717 -132.662 -9.58951 -57.3219 -8.21545 -2.10613  9.50986 -30.8675  41.1802 -8.59442 -10.2795  41.0003  5.63976  11.5157 -4.67385  -8.2341  4.04439 -19.8275  13.3821 -19.3836
HG00351	-90.1182 -124.511  -15.358  -56.143 -12.8868 -47.1029  24.4748 -53.4507  31.7977 -8.56751 -3.44359  3.45589 -27.2127 -11.6262  3.20735 -9.90692 -13.9505  13.4266 -5.12803 -8.76113
HG00353	-94.4137 -117.615 -2.49662 -55.5436 -10.1189 -49.3245  23.0878 -54.5849  30.7273 -6.29395 -15.3992  20.0741 -17.5596 -3.21508  11.9419  27.0702 -8.56283  25.4401 -31.4376 -23.4503
HG00355	-85.2314 -130.427 -7.18348 -51.5053 -10.4062 -28.0262  20.8619  -49.979  31.4888 -3.71876  1.82383 -1.63369  5.80423  10.6001  13.1988  16.4112 -35.3548  6.96295  1.03966  17.9057
HG00356	-89.7771 -119.812 -13.7945 -53.1771 -9.28994  9.18863  18.3371 -42.1444  49.0812 -10.3054 -9.28652  -6.8882 -3.40985 -44.3907 0.909787  13.5082  22.1595  15.4951 -20.0215  14.0423
HG00357	-91.8043 -120.739 -9.33383 -47.4292 -6.49066  15.5709  12.2531 -54.1195  62.6904 -12.5671 -11.9443  10.5189 -8.02999 -11.0002  2.01071  4.57305  23.7507 -2.11273 -10.7173  12.4117
HG00358	 -87.2865  -115.062  -10.9378  -49.1773  -5.39947  -30.7319   23.4193  -78.5222   64.1879  -17.0415  -14.9568    11.347   4.70762   2.23648   3.02846   30.7503  -4.83603  -5.88642    7.1505 0.0949004
HG00360	-88.8969 -128.546 -8.17262 -48.6396 -4.92584  13.9507  19.4322 -47.7023  51.6009 -10.3823  1.25498 0.567561 -21.2343  10.7176 0.240683 -3.82894  3.24761 -13.9886  2.98657  12.7527
HG00361	-96.2773 -106.731 -2.70804 -53.8326 -11.7776 -60.1505  25.7224 -78.6884   32.935  -12.683 -5.33539 -28.4754  14.6971  5.64366 -9.59672  14.6806   5.0578 -16.0809 -4.19841  -2.3785
HG00362	 -89.387 -120.871 -5.13082 -47.8077 -8.11584 -8.26377  17.2837  -50.335  44.9071 -7.27369  -10.744  20.3925  15.2885  12.5297  5.31855 -15.5621  2.94902 0.809673 -21.5216  3.41269
HG00364	-92.4128 -120.403 -8.71018  -62.154 -6.36194 -39.5154  25.0105 -74.5425  36.3569 -17.5395 -5.15486 -13.7033   58.077  9.26057 -10.4742  19.3761  24.2118 -25.4894  1.70435  7.14468
HG00365	 -91.3068  -120.172  -7.40552  -46.7483  -10.6013    -9.543   15.4593  -53.9688   47.1555  -12.4052  -9.84615   20.7023   21.6029  -28.8204   10.3227  -12.6583  -18.6477   26.5065  -14.3322 -0.650935
HG00366	-91.5819 -119.015 -12.5429 -38.0479 -9.40647  14.7196  18.5016  -52.855  53.6274 -6.54267 -3.11211  4.11619 -33.8715  10.3268  2.01013 -12.0003  1.62778 -4.17527 0.529369  15.3559
HG00367	-95.9624 -113.136 -14.8041 -51.9784 -5.37912 -11.8209  18.1386 -52.9335  45.4027 -12.8485 -5.42786  5.80566  33.2718  5.45051 -9.10332 -5.30377  5.72869 -5.57625  10.7912  12.4679
HG00368	-93.6008 -113.811 -9.07767 -46.7986 -9.79615  16.1495  24.6628 -66.0505  83.0176 -13.7952 -11.4914  25.1133 -16.3408  18.4319  8.87789 -5.23433 -8.05139 -9.10187  5.30301  16.8156
HG00369	-97.5036 -121.635 -5.26661 -47.5802  -9.7882 -19.5445  13.6345 -64.6685  52.3162  -10.408 -9.47547  3.64075   20.331 -12.2902 -2.04433 -6.78628 -4.99438 -15.5395 -14.7023  4.64712
HG00371	 -90.0215    -113.5  -7.11801  -52.3858     -9.05    18.049   16.7375  -44.4904   59.5733  -7.07303 -0.647163   14.4559  -3.68396  -30.9735  -3.04382   1.79226  -12.3104  -3.05343  -12.3034    11.081
HG00372	 -95.3877  -122.219  -3.53912  -50.9543  -10.0952  -6.61803   22.4363  -41.8458   50.2859  -7.94576  -7.06172    31.608   3.71015   -18.223   1.02427  -6.09936  -11.5132  -14.8284  -6.43402 -0.745797
HG00373	-94.4304 -112.187 -9.91274 -40.3783 -8.40731  -2.1761  17.1435 -59.0482  59.6509 -12.0856 -5.80722  26.2063 0.634382 -3.08427  5.09188 -9.48093  5.79537  11.2555 -5.96026 -6.11332
HG00375	-87.4496 -119.481 -8.27046 -52.1965 -12.5012 -16.9662  15.7442 -64.3238   54.745 -10.7812 -17.8149 -1.54192  17.9419  8.67522 -1.09292 -10.5012  6.44266 -22.5634  14.9235  34.5409
HG00376	-90.3427 -123.743 -14.3121 -54.3414 -10.6516 -18.2784  17.8376  -51.664  43.5112 -8.46986 -4.84271   8.7454  23.8252 -1.71525  1.27751 -7.36381 -0.68033  10.4092  10.5502 -27.7715
HG00378	  -91.71 -119.002 -14.7659 -57.6919 -10.7905 -23.0851  17.6762 -56.5043  43.9137 -8.18615  -10.234  26.0711  12.4069 -12.2745 -5.54526 -5.89328  8.67737 -18.0154  3.65872  19.5598
HG00379	-92.5674 -114.888 -10.3406 -48.5239 -11.9379 -22.9439  7.33159 -65.3311  43.5185 -6.27303 -11.7182 -20.5119 -13.3562  6.89499 -12.3587 -9.26898  27.0387 -33.4314  7.50453   5.5135
HG00380	-84.1301 -134.305 -8.20527 -51.3513 -7.53711 -33.0924  16.1633 -47.6825  27.0216 -11.0977 -7.81242 -17.4587  19.2585 -13.9136 -2.73178 -3.29543  16.3795  1.87831  4.46196  5.12258
HG00381	-95.2519 -122.702 -11.6836 -43.3001 -13.5928  16.5571  1.38422 -49.5281  56.5248  -9.6262 -5.22557  6.59188 -25.1857 -4.05814 -2.21737  -1.7468  19.3786 -11.9789  -14.879 -25.4157
HG00382	-90.0666 -113.256 -10.4047 -55.2254 -19.1715 -73.5193  28.9379 -76.2197  11.1327 -2.68304 -5.17003  -38.725 -16.0966 0.995752  2.32364  17.1432   -22.72  6.10449  13.0891  11.3556
HG00383	-92.4721 -116.301 -15.8883 -55.6832 -3.57558  16.9296  13.2329 -56.1088  67.6469 -9.90255 -10.6133  7.30048 -4.76595 -29.6923 -1.26125  24.1414  11.4476  -13.941 -12.3718 -9.70255
HG00384	-96.6142 -122.387 -8.49765 -47.9608  -10.255 -20.0993  19.1767  -61.355  38.0636 -9.30382 -9.90866 -4.21538  29.6005 -21.0784 -6.24532 -0.99906 -15.4063 -10.6722  4.76127  3.69081
HG00403	 -118.468   172.321   5.89522  -27.7671 -0.101964  -14.1033  -3.13664    1.6645   3.64396  -3.88244 -0.470254   15.3931   2.33013   1.40691  -1.37474   34.6808   19.3144  -17.6719  -1.30928   10.7912
HG00404	 -129.298   171.437  0.728549  -36.4124  0.224274   24.7244 -0.939356   2.34613   14.3942  -2.10021   8.66286   -4.0829   9.53273   -28.175 -0.936624   14.1026  -9.62007   -4.4989   24.3969  0.616168
HG00406	 -126.765   176.961   12.1464  -37.9035 -0.152835  -22.5625   2.00643  -5.37945  -22.3028   1.84842   2.32274  -27.0964   12.4684  -9.83659  -8.19649  -25.0784   10.4405   -2.3885  0.455381   4.61602
HG00407	 -126.481   172.137   12.1184  -34.7623   2.40219  -27.0795   2.87834    3.7764  -6.58629   2.18969  -5.79094   13.6138  -22.5921  -7.13291 -0.417645  -20.4211  -25.0554  -21.6534   25.4943    9.1202
HG00409	 -124.889   180.288  -5.57333  -39.7918  -5.65439   14.3229  -1.98313 0.0723757   4.08979   2.16955  -2.24014   13.5789  -4.78725   7.03476   0.81656  -5.43347  -10.6501  -2.51904   4.35455  -2.75356
HG00410	 -122.788   166.929   2.28032  -44.3954   2.54201   21.6422   -2.5969  -1.07944   6.00769   1.33172  -2.49255  -13.6937  -29.7173  -9.61419 -0.299465   -9.9943  -6.24367  -4.03526  0.961395  -16.6668
HG00419	-124.823  174.567   2.1931 -39.3219   2.3998  16.4475 -6.72353  4.65688  4.21064 0.633865 -1.46858  13.6839 -5.45878  10.7022 -2.89432  1.10983  21.4088 -8.01206  4.91829 -9.49804
HG00421	 -125.568   175.549   2.36476  -42.2982  0.928312   29.9474   6.55365 -0.433497   19.0061   1.25635  -2.53228  -2.91402  -9.19155   25.9691 -0.483985   -2.0413    14.837  -10.6948   12.6432   13.8962
HG00422	-124.459  181.253   5.4694 -45.5087  1.28923  7.90915  -2.1544  1.71178 0.141975 0.527995  5.52102 -9.77038  11.1994  22.9858 0.247317  4.07405  4.50052 0.760179   12.822  17.6626
HG00428	 -128.47  171.938  6.15132 -39.8461 -1.08925   25.899 -2.59662  6.48901  8.85158  2.04579  0.17794 -13.4517  8.71722 -7.33547  2.21435 -3.96228 -8.40941  15.2028  10.4455  16.4624
HG00436	-121.768  175.552  1.36434 -43.2942 -1.82433  4.49577 0.115472  3.24704   -2.779  1.96292 0.236952  4.69472  3.27566  2.90614 -5.65998 -19.0902 -3.73223  5.14593 0.100346  4.37583
HG00437	 -124.538   174.116   1.14244  -45.3073  -1.88094   8.32085   4.60606   1.43431   1.79742   3.81823  -4.57791 -0.887826  -19.5327   3.19215  0.156457   -15.831  -14.6697  -26.7163   5.78128  -1.16264
HG00442	 -122.351   176.113   8.10539  -37.8913   1.40653  -1.73351   4.95494  -4.75474 -0.055169   1.29766  -2.96648  -21.0488  -10.8317   3.59568  -2.76005  -16.5869    25.089  -11.1448   8.64701   -9.0897
HG00443	-123.465  177.495  8.37946 -38.8902 -1.75325 -12.5774 -11.0314  1.59669  3.70309 -3.02675  3.18036  9.28537  3.51715    -10.3  1.52797  22.5778 -5.89122 -8.04293  6.00218 -5.11402
HG00445	 -123.699   171.423   9.22208  -40.8901   -1.3687  -39.5827   5.99196  -5.48359  -22.7207   5.38108  -10.9485  -19.0702   -24.108  -7.22721 -0.889603  -16.0001  0.851991   9.76418  -4.57199   4.93315
HG00446	 -125.707   173.857   6.98774  -42.4866   -1.1468  -11.6973   2.51758   -1.3386  -5.02081 -0.902036  -6.55568   -4.7063   15.8761  -3.95853   1.02544   22.1761   4.42125   3.14439   5.58251   7.06068
HG00448	 -123.985   177.074   5.78413  -39.1816 -0.703411   2.89389  -16.0862   4.06651   1.30665   1.29623  -2.49102   5.26447   17.1893  -9.40401  0.769544   -11.228  -9.43848   -19.258   15.2778   12.5546
HG00449	 -124.69  174.417   5.7927 -41.5204  1.54872 -8.11433 -5.24908 -2.16365 -2.78678  1.68235 -5.49367    1.086  2.49406 -12.7371 -3.57145 -24.6392  3.29255 -3.92886  6.18346 -3.35094
HG00451	 -123.941   181.858   2.14468  -43.4505   2.70762   23.6709   -10.872    5.8622   10.5212  -3.10313   9.03405  -12.8654   5.72888  -24.8821  -2.81211    5.5796  -10.0026   3.17626   12.3953 -0.616784
HG00452	  -119.492    173.197    8.99772   -38.3961 -0.0434423   -2.49009   -9.80505   -6.46576  -0.245859   -4.83911    -7.6538    0.43243    18.6422   -13.2497   -6.99149    16.1622     14.114   -17.2452    17.1682    6.63764
HG00457	 -121.749   176.013   5.08939  -39.5591   4.14695  -10.6568  -1.74558   3.49296  -3.89696   1.94299   3.38656 -0.554238  -15.8441    4.9662 0.0902336   8.05839  -7.80962   6.72158    6.8325  -7.38794
HG00458	 -125.086   171.835  0.364288  -45.3472   1.20275   30.9072   3.98489  -2.29492   10.4511 -0.136213   8.95955  -4.73534  -4.60553   35.8792   9.42067   -4.4847  -10.7326   3.33044   2.87166  -20.1612
HG00463	 -122.683   179.815 -0.352323  -42.0919   7.00259   26.5208  -1.57311 -0.819603   6.10292  0.535184   4.29509  -11.4269  -3.30526   2.45643   4.97734   3.10233  -16.1473   2.19054  -2.99046  -8.98698
HG00464	-125.384  175.873  2.39472 -43.7018 -2.69642  3.56626  1.19574  2.73134  6.63197  3.99931 -2.20181  -6.7434 -15.3156  6.61509  1.70982 -19.2264 -9.54475 -18.6445  5.96098  10.9712
HG00472	 -121.167   174.814   2.40175  -42.6111   5.10854   12.3573 -0.206683  0.641603   6.33479  -4.79914   -2.0744   8.68793   10.6638   1.22812   2.45947  -15.4621   1.53223   22.0413  -5.76564   2.33086
HG00473	 -122.679   173.858   1.95259  -43.8518   3.56403   24.4074   3.57094   2.10142   16.0555 -0.901375   8.26269 -0.532218   3.87719  -4.09882  0.361588   6.39654  -8.96824  -8.23012   10.9716   12.6379
HG00475	-126.106   171.06  2.43667 -40.5812 0.662642 -20.7451  2.02398  1.97564 -11.2269  2.14864 0.175564  6.03729  24.7111 -1.21151 -1.68549  21.7486  1.36599  17.0683    9.767 -6.37849
HG00476	 -125.909   178.576  0.987314  -33.8378    2.5444   17.9395  -2.82938  -2.36847   3.94257  0.411843  -2.23822   -24.356   1.80213  -12.6542 -0.713182   20.1815   17.0749   -12.582   7.24581   25.3549
HG00478	-125.283  184.819  6.76708 -38.9224 -2.43707 -20.2056 -2.61384  -1.6241 -10.3876  1.40453  5.10307 -14.5156 -21.1081 -0.15148  4.09804 -7.54817 -9.09441  3.75657  3.86415  7.84162
HG00479	  -124.318    176.143    9.93531   -34.5309   0.761808   -2.94052 -0.0775576    1.65662    4.67072   -4.45001    3.02005    27.1217   -7.96049    7.39377    8.60934    7.97509   -20.3237  -0.756977    8.37015    6.05106
HG00500	 -123.707   170.389   1.52336  -37.4062   1.54951   19.4018   3.42167  -4.00031   6.98979 0.0052224   4.41995  -32.4691  -2.87802   4.88818  -11.6536   13.7704   38.6935  -10.0353   3.18952  -10.8867
HG00513	-119.459  177.973  3.88842 -45.8738  5.14867 -3.95053 -1.51084  4.50479  5.19807 0.721126 -8.85258  21.1847 -5.23257 -9.87175 -5.19168 -12.3608  5.42103 -21.0079  9.29126 -11.3952
HG00524	 -126.304   175.176   3.02168  -38.7167  -2.25642   10.3018   3.39913   6.85297   13.4227   2.06323   0.80787   20.0386  -10.1815   9.34075 -0.696326  -5.39979  0.325361  -26.4892   21.9848  -8.86771
HG00525	-121.006  166.421  1.62474 -42.0033 -2.66111 -3.23974  5.17804 -2.72777  -10.848  6.76302 -1.38249 -49.8298 -5.42818  18.8516 -6.55241 -9.20685  5.99722  -13.007   21.115 -16.6711
HG00530	-124.831   172.46  5.57821 -48.2034 -3.15555 -14.2028  7.68108 -6.76387 -10.4124  2.72951 -1.64263 -26.6024 -4.10725 -18.5652 -1.32998 -14.0293 -4.34808  12.8239  7.27007 -1.16941
HG00531	 -125.356   177.759 -0.360188  -43.8242   3.53634  -9.43062  -6.27775   4.71751   2.41431   0.58623  -2.67399   17.4173  -6.93167  -6.00469 -0.794376   20.5127   10.8511  -14.9353   3.63049  -6.82185
HG00533	-127.081   170.57  4.29213  -42.863 -1.70267 -30.1086  11.0879 -2.83158 -11.0623  3.01149 -4.12267 -3.72018 -21.9003 -10.4268   3.9118  5.76031 -3.21451  2.18586 0.803937  21.9814
HG00534	 -121.116   172.965  -3.11744  -41.2176  -2.13627   25.8177  -9.85962  -9.66952   13.5841   1.69127   5.49307  -3.41514   -6.6581    26.929   7.31736  -1.50705   5.65962  -2.32157   6.52857 -0.235566
HG00536	 -125.288   179.811  -2.75294  -33.7058   -1.9518   27.3107 -0.637596   1.74672   6.42848   2.90061   1.81646  -2.85966   -6.0518  -2.03608    3.8473  -6.14912  -19.5677   -9.5128   -1.4781   8.80173
HG00537	 -125.719   175.405  -1.54604  -42.7605    1.4757   30.1076   0.46741   3.84485   13.6568 0.0178248   9.01332  -5.79154  -8.30007   32.4544   2.49393   5.99731   13.3514  -11.7138   13.0498   3.27843
HG00542	 -123.736   180.518   11.7926  -38.2293 -0.589933   3.04836   3.38295   4.40071 0.0295354 -0.834804   6.93707  -7.10171   18.2804   4.08555  -4.03143   1.28128   18.2601   9.79741  -6.45655   4.12165
HG00543	-121.665    176.8  4.44366  -41.323 -3.34251 -4.66768 -7.09841  6.85188  3.15531  2.73782  5.35781  22.3132 -13.7284  11.5382  9.94684  9.38344 -20.0924   4.5099 -2.15201 0.185659
HG00551	-50.0353 -94.0651 -31.2502 -23.5313  -7.9147 -17.1115 -15.6486  27.4121 -24.4772  4.96613 -9.49849  28.3279  2.18417   2.3261  1.67961   8.0898 -4.96656 -17.7574 -1.73445  17.0117
HG00553	-16.7481 -71.7604 -41.2551  -1.1228 -5.77055  2.45799 -8.44668  17.1678 -21.4408  1.28205 -8.82583  6.62105  6.91881  4.54543 -3.06782 -13.2836 -11.7973 -6.26339  6.55733  30.6407
HG00554	-60.0724 -103.658 -27.5132 -30.4273 -7.44189 -8.07164   -1.438  26.0457 -12.1946   7.2613 -2.97367  18.7619  13.2344 -5.99449 -1.11281 -1.29729 -1.65841  -23.412  5.68995 -2.83737
HG00556	 -124.18  174.174  3.13021  -52.867 -4.03934  20.6321 -11.3482  -2.3361  6.03444  4.14126 -8.76727 -16.3324 -34.4733 -4.34537 -3.31519 -8.30991  5.17931 -18.4496  8.76352 -24.1884
HG00557	   -121.38    177.041   -2.00408   -40.6624 -0.0732707   -8.79586    7.38914   0.497141    -2.1362  -0.772022   -13.2173    10.8762    8.87468   -9.75016   -2.87955   -23.7827    16.8421   -4.73665    4.42042   0.286491
HG00559	 -122.995   171.448 -0.706337  -35.6653   3.20496   26.9323   18.0185   3.47319  0.634125 -0.980996    10.586  -7.36196   12.4588  -6.51372   4.41849   11.2475 -0.903821   14.8376  -2.86831  0.147403
HG00560	 -125.029     177.9   6.19744  -34.4499  -5.49855  -26.4352   5.47489   2.78363  -10.2748   3.53862   -10.161   8.73075  -20.2353  -5.95965  -5.54438 -0.765773   5.48512  -5.52502   5.26099  -5.87189
HG00565	 -123.215   178.644   7.90032  -43.3866  -3.76573  -31.5661    7.6809  -4.72213  -14.4863   2.21237 -0.487108   11.8821   -8.9668  -7.86592  0.923694  -6.32354   3.65654  -11.2953   10.4384   19.7544
HG00566	 -124.688   177.555   1.23427  -45.7969  -1.68804   29.6499  -0.91672   7.48157   13.1148 0.0424742 0.0278804   3.56409  -9.44548  -5.71086 -0.924965   4.72363  -12.4463  -8.93179   15.6754   9.83301
HG00580	   -121.821     167.407 -0.00553106    -36.0855     4.47159     7.17688     10.3703    -3.63676    -5.93497    -4.47502     4.29748    -22.2418     19.2521     15.8609    -1.09039    -6.21958    -8.41544   -0.657648     17.2679     23.3378
HG00581	-124.666  170.104  4.69827 -37.7015 -3.58612 -17.1322  8.79471  3.96096 -7.19485  3.71775 0.326554  3.00402 -7.96632 -14.6295 -3.46518  6.27921 -12.7111  5.25317  21.8427 0.341072
HG00583	 -121.158   180.788   1.89733  -45.2248  -4.12704   14.9907  -3.41212  -1.73868 -0.616199  0.635692   5.98834   -40.894   16.5082   12.1348  -4.38215    16.457  -1.04307  -2.95954   9.06933   9.74837
HG00584	-122.238  175.373  6.18642  -46.903 0.893059 -17.6088  4.53305  1.46848 -15.2886   0.9522  4.40757 -12.9831 -7.80883 -18.9956 -1.47976  10.8695 0.644293  9.46405  7.54763  9.65287
HG00589	 -126.845   177.817   1.40883  -39.1675   3.45877  -7.52607  -3.14135   3.58382 -0.020013    3.1206   3.04847   18.0843  -13.0089  -8.15599  -4.29407   14.1731  -26.5859  -20.0274   18.8794   18.3043
HG00590	 -123.358   174.689   13.7018   -41.876  -5.29713  -13.8186  -5.92937  -2.77928 -0.910838  0.316869  -2.52017   12.0662   6.43301  -5.89874 -0.358547   21.4122  -7.20153  -13.2846    7.4315   1.27498
HG00592	-125.901  165.501 -6.00894 -43.4563 -6.81806  23.6082  28.0768  10.9727  2.04423  6.04334 -1.37603 -7.31507  -13.243 -23.7964 -2.93368 -4.92014 -9.91375 0.625275  11.7605  8.70575
HG00593	 -121.979   179.321   8.07523  -44.1373  0.771362  -13.3285   5.00446    1.0333  0.698517  -2.70795   1.67776   18.4767  -7.90513   4.91068 -0.186457   10.7869    14.088    4.7342   6.66903   6.58572
HG00595	-128.865  173.358  1.04227 -41.2535   1.1822  14.3438 -3.83502  2.28918  9.20765 0.119572  1.22579   -20.85 -14.2028 -7.53787 -5.58807  10.7296  18.5508 -18.3454  11.9028 0.686461
HG00596	 -126.608   181.184   5.25882  -37.2866 -0.307214   24.7323   8.62952   3.67012   12.0512    -3.454   6.28803  -1.93302   2.11145  -5.03229  -1.31695   16.4323   3.62736  -13.0075   9.28373   18.4608
HG00598	-123.003  177.679  5.45888 -39.3132 -2.45503  18.2405  -1.9844  -4.2303  5.33129  2.28813 -1.03288 -21.8694 -13.1841  -10.369  -4.4446 0.923753  1.61666 -1.29047  11.8804 -5.95833
HG00599	 -121.917    172.33  -1.95027   -41.567  0.199339   24.3326    14.646   0.16601    12.856 -0.812776   6.17878  -15.5899   3.80859   2.37312  -4.47924   22.0577   15.5013  -17.9336   8.45579  -6.96994
HG00607	-123.941  173.924  8.42874 -36.2159 0.401922    -22.1  12.0906  9.01517 -10.9765  1.32129 -6.39574  9.18783  9.79736 -3.26651  1.47559  19.5389 -8.28248  11.5226  9.74393  8.13034
HG00608	-125.014  178.192 0.592864 -41.8202  1.46974    20.18  4.51092  -1.9375  1.24328 -4.10044   4.4494 -28.3464  -1.2525  2.27592 -5.77055  14.6961  27.3624 -8.26075  17.6136 -2.12861
HG00610	 -123.849   173.371  0.101477  -43.2789   -2.4691   25.6492  -3.26889   9.27874   16.1581   1.85853 -0.160311 -0.669451  -11.5874  -22.4606  -3.57514    19.559   1.37241  -24.5874   33.9333  -6.92554
HG00611	 -127.425   177.183  -8.85924   -43.881 -0.749354   31.0109    2.7635   5.61811   11.9005  0.645676  -3.00929    13.652  -6.47986  -2.04558 0.0765475   5.67455  -3.53942  -18.9788   22.1155   6.01985
